Seconds,IcoFace,Stereopsis,6DoF,SpatialAudio,HighResolution,AltColour,EyeTrackingOrigin_X,EyeTrackingOrigin_Y,EyeTrackingOrigin_Z,EyeTrackingTarget_X,EyeTrackingTarget_Y,EyeTrackingTarget_Z,1/31/2023 6:57:12 PM
123.401560214,45,0,1,0,1,0,-0.02860535,1.740797,-0.004335165,0.1091994,0.06567388,0.991848,1/31/2023 6:57:12 PM
123.415653599001,45,0,1,0,1,0,-0.02361337,1.741403,-0.002596974,0.2011556,0.06389681,0.9774731,1/31/2023 6:57:12 PM
123.44210511,45,0,1,0,1,0,-0.01396389,1.74199,-0.0006597042,0.2439518,0.04896191,0.9685506,1/31/2023 6:57:12 PM
123.456269276,45,0,1,0,1,0,-0.009188816,1.74244,-0.0002801418,0.2399642,0.04203756,0.9698712,1/31/2023 6:57:12 PM
123.483372401,45,0,1,0,1,0,0.0003855713,1.742691,-0.0001547337,0.2237568,0.005268674,0.9746308,1/31/2023 6:57:12 PM
123.49851063,45,0,1,0,1,0,0.005318477,1.743282,-0.0006877184,0.1976046,0.03684646,0.9795891,1/31/2023 6:57:12 PM
123.513588182,45,0,1,0,1,0,0.008755427,1.743496,-0.001460671,0.1933746,0.04185649,0.9802318,1/31/2023 6:57:12 PM
123.541655162,45,0,1,0,1,0,0.01980085,1.745277,-0.003002405,0.2245675,0.0434655,0.9734887,1/31/2023 6:57:12 PM
123.554587297,45,0,1,0,1,0,0.02447561,1.745873,-0.004681706,0.397669,0.007018519,0.9175021,1/31/2023 6:57:12 PM
123.581462349001,11,0,1,0,1,0,0.03277414,1.746983,-0.007498264,0.5564554,-0.03210121,0.8302572,1/31/2023 6:57:12 PM
123.59729688,11,0,1,0,1,0,0.03648173,1.747453,-0.009323359,0.5372675,-0.02801379,0.8429465,1/31/2023 6:57:12 PM
123.622963026,11,0,1,0,1,0,0.04258814,1.747588,-0.01248837,0.5422685,-0.01104468,0.8401327,1/31/2023 6:57:12 PM
123.636877922,11,0,1,0,1,0,0.04535327,1.747827,-0.01406252,0.5366973,-0.01514157,0.843639,1/31/2023 6:57:12 PM
123.664132818,11,0,1,0,1,0,0.05028854,1.747648,-0.01664758,0.4817811,-0.01248428,0.8762026,1/31/2023 6:57:12 PM
123.679400578,45,0,1,0,1,0,0.05176265,1.747757,-0.01803648,0.4922861,0.04011706,0.8695085,1/31/2023 6:57:12 PM
123.693562401,45,0,1,0,1,0,0.05413296,1.747225,-0.01945543,0.5094045,0.04072898,0.8595629,1/31/2023 6:57:12 PM
123.721832766,45,0,1,0,1,0,0.05860487,1.746443,-0.02203596,0.4762457,0.03377842,0.8786632,1/31/2023 6:57:12 PM
123.734870787001,45,0,1,0,1,0,0.06017439,1.74634,-0.02335608,0.4857047,0.03121589,0.8735654,1/31/2023 6:57:12 PM
123.762912297,45,0,1,0,1,0,0.0645689,1.746265,-0.02630484,0.5360701,0.02499677,0.8438033,1/31/2023 6:57:12 PM
123.779104328,57,0,1,0,1,0,0.06675675,1.746116,-0.02795172,0.630125,-0.03765526,0.7755802,1/31/2023 6:57:12 PM
123.803992557,57,0,1,0,1,0,0.071786,1.745478,-0.03151226,0.7907947,-0.04249249,0.6106048,1/31/2023 6:57:12 PM
123.817725786,57,0,1,0,1,0,0.07447691,1.744983,-0.03343534,0.8554046,-0.05666499,0.5148516,1/31/2023 6:57:12 PM
123.833320005,57,0,1,0,1,0,0.07730284,1.744495,-0.03552377,0.849847,-0.06204889,0.5233644,1/31/2023 6:57:12 PM
123.859893443,57,0,1,0,1,0,0.08180891,1.743533,-0.03917122,0.8623581,-0.0859548,0.4989494,1/31/2023 6:57:12 PM
123.876273443,57,0,1,0,1,0,0.08376411,1.743054,-0.04106164,0.8648154,-0.1065018,0.4906649,1/31/2023 6:57:12 PM
123.901008755,57,0,1,0,1,0,0.08742502,1.742077,-0.04373372,0.8514259,-0.04882341,0.5221975,1/31/2023 6:57:12 PM
123.916927557,57,0,1,0,1,0,0.08907799,1.742409,-0.04511559,0.8416803,-0.06166045,0.5364442,1/31/2023 6:57:12 PM
123.944215318,57,0,1,0,1,0,0.09097238,1.741941,-0.04624021,0.8336193,-0.07749536,0.5468762,1/31/2023 6:57:12 PM
123.960257505,57,0,1,0,1,0,0.09099352,1.742433,-0.04662669,0.8353059,-0.08261977,0.5435422,1/31/2023 6:57:12 PM
123.98403188,57,0,1,0,1,0,0.09126543,1.74243,-0.04646409,0.7758417,-0.02213932,0.6305392,1/31/2023 6:57:12 PM
123.999064068,57,0,1,0,1,0,0.09152621,1.742265,-0.04615188,0.8164664,-0.07212361,0.5728707,1/31/2023 6:57:12 PM
124.013913859,57,0,1,0,1,0,0.09103908,1.741867,-0.04547679,0.8104468,-0.06604018,0.5820781,1/31/2023 6:57:12 PM
124.042439901,57,0,1,0,1,0,0.09107053,1.740473,-0.04338157,0.8023278,-0.0790398,0.5916275,1/31/2023 6:57:12 PM
124.056651516,57,0,1,0,1,0,0.09000018,1.739693,-0.04195738,0.8143309,-0.07181835,0.5759405,1/31/2023 6:57:12 PM
124.081491151,57,0,1,0,1,0,0.08929089,1.739146,-0.03942394,0.8313735,-0.06436855,0.5519735,1/31/2023 6:57:12 PM
124.097705057,57,0,1,0,1,0,0.08917886,1.738991,-0.03842485,0.8250378,-0.06439825,0.5613961,1/31/2023 6:57:12 PM
124.124666984,57,0,1,0,1,0,0.08909403,1.738159,-0.03618097,0.8298705,-0.05414555,0.5553227,1/31/2023 6:57:12 PM
124.138251568,57,0,1,0,1,0,0.08906074,1.738044,-0.0355022,0.8345616,-0.06059671,0.547572,1/31/2023 6:57:12 PM
124.16566813,57,0,1,0,1,0,0.0893112,1.737261,-0.03377056,0.8326334,-0.07237051,0.5490757,1/31/2023 6:57:12 PM
124.180711568,57,0,1,0,1,0,0.08952832,1.736851,-0.0329808,0.8279744,-0.081105,0.5548699,1/31/2023 6:57:12 PM
124.195820370001,57,0,1,0,1,0,0.08965221,1.736713,-0.03239727,0.8319958,-0.06002897,0.5515249,1/31/2023 6:57:12 PM
124.222672922,57,0,1,0,1,0,0.09001588,1.736251,-0.03129661,0.8279155,-0.06769137,0.556753,1/31/2023 6:57:12 PM
124.235038026,57,0,1,0,1,0,0.09021778,1.736048,-0.0308193,0.8273998,-0.07058855,0.5571596,1/31/2023 6:57:12 PM
124.263505057,57,0,1,0,1,0,0.09056479,1.735482,-0.02983749,0.8310763,-0.07122663,0.5515788,1/31/2023 6:57:12 PM
124.278329849,57,0,1,0,1,0,0.09078392,1.735286,-0.02927184,0.834623,-0.05675155,0.5478903,1/31/2023 6:57:12 PM
124.306048234,57,0,1,0,1,0,0.0907718,1.735008,-0.02820468,0.820059,-0.06765312,0.5682661,1/31/2023 6:57:12 PM
124.320111099,57,0,1,0,1,0,0.0904133,1.734776,-0.02767444,0.8007718,-0.1145808,0.5879081,1/31/2023 6:57:12 PM
124.33391188,57,0,1,0,1,0,0.09050427,1.734551,-0.02722728,0.8115821,-0.1119786,0.5734068,1/31/2023 6:57:12 PM
124.361752036,57,0,1,0,1,0,0.08993243,1.733833,-0.02610886,0.7904909,-0.129878,0.5985446,1/31/2023 6:57:12 PM
124.377576828,57,0,1,0,1,0,0.08989677,1.733682,-0.0256716,0.7883303,-0.1305977,0.6012318,1/31/2023 6:57:12 PM
124.402049901,57,0,1,0,1,0,0.089193,1.733358,-0.02482522,0.8045012,-0.1270162,0.580211,1/31/2023 6:57:12 PM
124.416639484,57,0,1,0,1,0,0.08869484,1.733429,-0.02447677,0.7627212,-0.1541753,0.6280815,1/31/2023 6:57:12 PM
124.44495313,57,0,1,0,1,0,0.08831061,1.733331,-0.02380538,0.796898,-0.138616,0.587996,1/31/2023 6:57:12 PM
124.459020005,57,0,1,0,1,0,0.08733912,1.733482,-0.02332473,0.7601575,-0.1590157,0.62998,1/31/2023 6:57:12 PM
124.474894120001,57,0,1,0,1,0,0.08703464,1.733499,-0.02290702,0.7599068,-0.1673964,0.6281086,1/31/2023 6:57:12 PM
124.501054172,57,0,1,0,1,0,0.08579751,1.733694,-0.02181864,0.7832791,-0.1355744,0.6067072,1/31/2023 6:57:12 PM
124.514422297,57,0,1,0,1,0,0.08499923,1.733765,-0.02121961,0.8030691,-0.1414786,0.5788472,1/31/2023 6:57:12 PM
124.543098911,57,0,1,0,1,0,0.08346127,1.734064,-0.01949167,0.7513736,-0.1378755,0.6453124,1/31/2023 6:57:12 PM
124.556566828001,57,0,1,0,1,0,0.08219885,1.734546,-0.01857042,0.6509197,-0.07145584,0.7557762,1/31/2023 6:57:12 PM
124.583107245,58,0,1,0,1,0,0.07951306,1.735744,-0.01600397,0.5973293,-0.02329868,0.8016577,1/31/2023 6:57:12 PM
124.598533963,11,0,1,0,1,0,0.0782703,1.73642,-0.01481831,0.4621511,-0.05685116,0.884977,1/31/2023 6:57:12 PM
124.613190213,11,0,1,0,1,0,0.07726954,1.737006,-0.01368701,0.390066,-0.04656882,0.9196085,1/31/2023 6:57:12 PM
124.64338063,11,0,1,0,1,0,0.07362452,1.738648,-0.01093984,0.3495916,-0.06411444,0.9347059,1/31/2023 6:57:12 PM
124.654603807,11,0,1,0,1,0,0.0718582,1.739319,-0.009713411,0.3171372,-0.04591805,0.9472674,1/31/2023 6:57:12 PM
124.680285526,11,0,1,0,1,0,0.06814664,1.740252,-0.007338524,0.3324251,-0.04386885,0.9421089,1/31/2023 6:57:12 PM
124.696942765,11,0,1,0,1,0,0.06626593,1.740617,-0.006255031,0.3160013,-0.0365928,0.9480528,1/31/2023 6:57:12 PM
124.723859484,11,0,1,0,1,0,0.06166941,1.741017,-0.00423193,0.3131873,-0.04403493,0.9486699,1/31/2023 6:57:12 PM
124.736501932,11,0,1,0,1,0,0.05951965,1.741055,-0.003284693,0.3133428,-0.02390564,0.9493392,1/31/2023 6:57:12 PM
124.764639692,11,0,1,0,1,0,0.05504081,1.741019,-0.001458168,0.3257233,-0.03606752,0.944777,1/31/2023 6:57:12 PM
124.779480734,11,0,1,0,1,0,0.0535882,1.74109,-0.0006270409,0.3311725,-0.01160938,0.9434988,1/31/2023 6:57:12 PM
124.796406984,11,0,1,0,1,0,0.05051218,1.740938,0.0003356934,0.3469767,-0.008083839,0.9378389,1/31/2023 6:57:12 PM
124.821855682,45,0,1,0,1,0,0.04658455,1.741091,0.002056718,0.3601818,0.00901492,0.9328386,1/31/2023 6:57:12 PM
124.834306672,45,0,1,0,1,0,0.04478928,1.741231,0.002851605,0.3693452,0.03127824,0.9287657,1/31/2023 6:57:12 PM
124.862278547,45,0,1,0,1,0,0.04085962,1.741597,0.004712224,0.400137,0.02682942,0.9160625,1/31/2023 6:57:12 PM
124.878032817001,45,0,1,0,1,0,0.03909014,1.741689,0.005480528,0.3869028,0.02829167,0.9216864,1/31/2023 6:57:12 PM
124.895191984,45,0,1,0,1,0,0.03668873,1.741948,0.006458402,0.3578157,0.03585427,0.9331037,1/31/2023 6:57:12 PM
124.917479328,45,0,1,0,1,0,0.03349436,1.742769,0.007831454,0.3522967,0.04277961,0.9349101,1/31/2023 6:57:12 PM
124.945512401,45,0,1,0,1,0,0.03129523,1.743082,0.008912563,0.33549,0.06478716,0.9398133,1/31/2023 6:57:12 PM
124.959111099,45,0,1,0,1,0,0.02944617,1.743538,0.009346962,0.3272733,0.06728603,0.942531,1/31/2023 6:57:12 PM
124.976391828,45,0,1,0,1,0,0.0280262,1.74365,0.009683132,0.3237964,0.06833618,0.9436557,1/31/2023 6:57:12 PM
125.00151214,45,0,1,0,1,0,0.02607974,1.744028,0.01027691,0.3256954,0.06322694,0.9433583,1/31/2023 6:57:12 PM
125.015304328,45,0,1,0,1,0,0.02544274,1.744099,0.01054299,0.3270995,0.04782305,0.9437791,1/31/2023 6:57:12 PM
125.043935734,45,0,1,0,1,0,0.02461427,1.744208,0.01083457,0.3314597,0.04695906,0.9423,1/31/2023 6:57:12 PM
125.058384744,45,0,1,0,1,0,0.02445943,1.74411,0.01093996,0.3305937,0.06062796,0.9418238,1/31/2023 6:57:12 PM
125.084055369,45,0,1,0,1,0,0.02361502,1.743737,0.01133823,0.3603586,0.04336791,0.9318052,1/31/2023 6:57:12 PM
125.099021151,45,0,1,0,1,0,0.02319059,1.743439,0.01153922,0.3099673,0.04525485,0.9496695,1/31/2023 6:57:12 PM
125.113429796,45,0,1,0,1,0,0.02293865,1.743304,0.01172125,0.3171811,0.03602112,0.9476807,1/31/2023 6:57:12 PM
125.14135464,45,0,1,0,1,0,0.02228323,1.742635,0.01191545,0.3029249,0.04252167,0.9520653,1/31/2023 6:57:12 PM
125.155015161,45,0,1,0,1,0,0.02226994,1.742386,0.01199257,0.3048016,0.04457105,0.9513724,1/31/2023 6:57:12 PM
125.182335421,45,0,1,0,1,0,0.02211276,1.741843,0.01211607,0.3526328,0.02840054,0.9353307,1/31/2023 6:57:12 PM
125.196939536,45,0,1,0,1,0,0.0222217,1.741584,0.01207983,0.3573504,0.03697863,0.933238,1/31/2023 6:57:12 PM
125.22461589,45,0,1,0,1,0,0.02234947,1.741429,0.01224923,0.3421978,0.0245558,0.939307,1/31/2023 6:57:12 PM
125.239197817,45,0,1,0,1,0,0.02239573,1.74135,0.01233947,0.298939,0.06125738,0.9523041,1/31/2023 6:57:12 PM
125.266379796,45,0,1,0,1,0,0.02246112,1.741322,0.01238322,0.2859958,0.06385694,0.9561008,1/31/2023 6:57:12 PM
125.279629276,45,0,1,0,1,0,0.02245649,1.741432,0.01240039,0.3025917,0.05517487,0.9515219,1/31/2023 6:57:12 PM
125.295569796,45,0,1,0,1,0,0.02247175,1.741472,0.01240647,0.32576,0.05070171,0.944092,1/31/2023 6:57:12 PM
125.32252188,45,0,1,0,1,0,0.02252403,1.74159,0.01212204,0.3021081,0.04419686,0.9522486,1/31/2023 6:57:12 PM
125.337022661,45,0,1,0,1,0,0.02251786,1.741566,0.01206839,0.2953819,0.05053095,0.954042,1/31/2023 6:57:12 PM
125.364495838,45,0,1,0,1,0,0.02229067,1.741563,0.01174068,0.2921694,0.05939143,0.9545206,1/31/2023 6:57:12 PM
125.378508182,45,0,1,0,1,0,0.0222582,1.741513,0.0117178,0.2873978,0.05207369,0.9563947,1/31/2023 6:57:12 PM
125.404255994,45,0,1,0,1,0,0.02168758,1.741232,0.01147687,0.2735649,0.04355599,0.9608669,1/31/2023 6:57:12 PM
125.418604432,45,0,1,0,1,0,0.02123206,1.740962,0.01151025,0.2949116,0.03958323,0.9547043,1/31/2023 6:57:12 PM
125.433670317,45,0,1,0,1,0,0.02042449,1.740579,0.01150322,0.2825817,0.03828845,0.9584788,1/31/2023 6:57:12 PM
125.460285421,45,0,1,0,1,0,0.01698513,1.739535,0.01147568,0.0459739,0.05124309,0.9976274,1/31/2023 6:57:12 PM
125.477226671,45,0,1,0,1,0,0.01479802,1.739027,0.0116173,0.0284759,0.04709027,0.9984847,1/31/2023 6:57:12 PM
125.502568286001,60,0,1,0,1,0,0.01021179,1.737853,0.01245368,-0.1735598,-0.03295508,0.9842718,1/31/2023 6:57:12 PM
125.517140005,60,0,1,0,1,0,0.007768989,1.737103,0.01301527,-0.2576666,-0.0654083,0.9640175,1/31/2023 6:57:12 PM
125.544349432,60,0,1,0,1,0,0.002782904,1.735709,0.01373053,-0.3372093,-0.09732597,0.9363854,1/31/2023 6:57:12 PM
125.560880994,60,0,1,0,1,0,-0.0006495062,1.734529,0.01375628,-0.3248093,-0.092455,0.9412497,1/31/2023 6:57:12 PM
125.584458025,60,0,1,0,1,0,-0.005896611,1.732834,0.01427698,-0.3751913,-0.07818218,0.9236444,1/31/2023 6:57:12 PM
125.599752661,60,0,1,0,1,0,-0.00870906,1.731764,0.01412761,-0.3778313,-0.07414803,0.9229007,1/31/2023 6:57:12 PM
125.614392452,60,0,1,0,1,0,-0.01119488,1.731,0.0140295,-0.3787906,-0.06588426,0.9231343,1/31/2023 6:57:12 PM
125.643513182,60,0,1,0,1,0,-0.0160493,1.729384,0.01388812,-0.3774399,-0.06841183,0.9235036,1/31/2023 6:57:12 PM
125.656203963,60,0,1,0,1,0,-0.01783476,1.728816,0.01401484,-0.3701212,-0.05603748,0.9272919,1/31/2023 6:57:12 PM
125.682612765,60,0,1,0,1,0,-0.02148995,1.727377,0.01408279,-0.363035,-0.05894304,0.9299093,1/31/2023 6:57:12 PM
125.698799327,60,0,1,0,1,0,-0.02321356,1.726772,0.01415622,-0.3531657,-0.05844532,0.9337335,1/31/2023 6:57:12 PM
125.72475615,60,0,1,0,1,0,-0.0256748,1.726232,0.01462889,-0.3361384,-0.07312906,0.9389692,1/31/2023 6:57:12 PM
125.738548546,60,0,1,0,1,0,-0.02673292,1.725735,0.01477563,-0.3881142,-0.09335609,0.9168708,1/31/2023 6:57:12 PM
125.753488963,60,0,1,0,1,0,-0.02741275,1.725415,0.01494896,-0.3004804,-0.1303194,0.9448431,1/31/2023 6:57:12 PM
125.781629275,60,0,1,0,1,0,-0.02821435,1.725053,0.01533794,-0.3744111,-0.06208829,0.9251818,1/31/2023 6:57:12 PM
125.796794796001,60,0,1,0,1,0,-0.02851383,1.72492,0.01552999,-0.3683946,-0.06631277,0.9273015,1/31/2023 6:57:12 PM
125.823297765,60,0,1,0,1,0,-0.02917685,1.724552,0.01615667,-0.3678327,-0.06341737,0.927727,1/31/2023 6:57:12 PM
125.836172921,60,0,1,0,1,0,-0.02942809,1.724303,0.0163033,-0.3683984,-0.06139119,0.9276388,1/31/2023 6:57:12 PM
125.864077192,60,0,1,0,1,0,-0.02982954,1.723924,0.01713085,-0.3424153,-0.04617069,0.9384136,1/31/2023 6:57:12 PM
125.879154796,60,0,1,0,1,0,-0.02989732,1.723702,0.01732731,-0.3637314,-0.05175887,0.9300648,1/31/2023 6:57:12 PM
125.908281827,60,0,1,0,1,0,-0.03004298,1.723608,0.01817572,-0.3629614,-0.06712218,0.9293835,1/31/2023 6:57:12 PM
125.920900057,60,0,1,0,1,0,-0.0301999,1.723716,0.01844287,-0.3592534,-0.06205299,0.9311748,1/31/2023 6:57:12 PM
125.934617192,60,0,1,0,1,0,-0.03019475,1.72367,0.01864803,-0.3648347,-0.05003265,0.9297271,1/31/2023 6:57:12 PM
125.96313365,60,0,1,0,1,0,-0.03025497,1.723694,0.01875794,-0.3701684,-0.06367768,0.9267796,1/31/2023 6:57:12 PM
125.978203338,60,0,1,0,1,0,-0.03022826,1.723695,0.01886559,-0.3704801,-0.06350067,0.9266672,1/31/2023 6:57:12 PM
126.002256984,60,0,1,0,1,0,-0.03024658,1.723932,0.0188576,-0.3626841,-0.05980786,0.929991,1/31/2023 6:57:12 PM
126.017933806,60,0,1,0,1,0,-0.0303018,1.724031,0.01879692,-0.3647273,-0.05907973,0.9292382,1/31/2023 6:57:12 PM
126.034244952,60,0,1,0,1,0,-0.03035705,1.724136,0.01870382,-0.3643428,-0.05057485,0.9298906,1/31/2023 6:57:12 PM
126.060492921,60,0,1,0,1,0,-0.03026713,1.724379,0.01873887,-0.3501487,-0.05433391,0.9351169,1/31/2023 6:57:12 PM
126.075760734,60,0,1,0,1,0,-0.03018359,1.724457,0.01866066,-0.3500116,-0.05397207,0.9351892,1/31/2023 6:57:12 PM
126.101444171,60,0,1,0,1,0,-0.03002325,1.724558,0.01856947,-0.3490397,-0.05673374,0.935389,1/31/2023 6:57:12 PM
126.115871671,60,0,1,0,1,0,-0.0299241,1.724625,0.01846838,-0.2741544,-0.06800102,0.9592785,1/31/2023 6:57:12 PM
126.143926098001,60,0,1,0,1,0,-0.02972087,1.724784,0.01825202,-0.2127334,-0.04338937,0.9761465,1/31/2023 6:57:12 PM
126.156924848,60,0,1,0,1,0,-0.02947808,1.724995,0.017923,-0.1650777,-0.03812129,0.9855435,1/31/2023 6:57:12 PM
126.184126463,60,0,1,0,1,0,-0.02915268,1.72539,0.01748931,-0.188645,-0.05236042,0.9806485,1/31/2023 6:57:12 PM
126.200343025,60,0,1,0,1,0,-0.02895244,1.725645,0.01726198,-0.1800791,-0.04826505,0.9824673,1/31/2023 6:57:12 PM
126.213817869,60,0,1,0,1,0,-0.02869343,1.725894,0.01710212,-0.168814,-0.05035618,0.9843608,1/31/2023 6:57:12 PM
126.24212365,60,0,1,0,1,0,-0.02836686,1.726392,0.01667643,-0.1818556,-0.04275799,0.9823952,1/31/2023 6:57:12 PM
126.255100525,60,0,1,0,1,0,-0.02807525,1.726617,0.01644778,-0.1726153,-0.04881109,0.9837792,1/31/2023 6:57:12 PM
126.281588442,60,0,1,0,1,0,-0.02776085,1.727204,0.01593387,-0.1593917,-0.05363316,0.9857575,1/31/2023 6:57:12 PM
126.297558025,60,0,1,0,1,0,-0.02763724,1.727532,0.01565123,-0.1466485,-0.04730536,0.9880569,1/31/2023 6:57:12 PM
126.324498025,60,0,1,0,1,0,-0.02719283,1.728025,0.01516581,-0.1396557,-0.05408247,0.9887221,1/31/2023 6:57:12 PM
126.337912348,60,0,1,0,1,0,-0.02700114,1.728361,0.01489508,-0.1391062,-0.04371105,0.9893123,1/31/2023 6:57:12 PM
126.365779692,60,0,1,0,1,0,-0.02664961,1.728705,0.01455283,-0.1731595,-0.03156695,0.9843878,1/31/2023 6:57:12 PM
126.379728181,60,0,1,0,1,0,-0.02652942,1.728988,0.01427972,-0.1954101,-0.05130975,0.9793785,1/31/2023 6:57:12 PM
126.396847296,60,0,1,0,1,0,-0.02623325,1.729093,0.01419628,-0.2359919,-0.05618907,0.9701292,1/31/2023 6:57:12 PM
126.422234431,60,0,1,0,1,0,-0.02618274,1.729431,0.01369143,-0.2637749,-0.05690796,0.9629041,1/31/2023 6:57:12 PM
126.435259483,60,0,1,0,1,0,-0.02633005,1.729654,0.0133301,-0.3182334,-0.05144076,0.9466158,1/31/2023 6:57:12 PM
126.463143233,60,0,1,0,1,0,-0.02699217,1.730051,0.01242697,-0.3105358,-0.05474861,0.9489837,1/31/2023 6:57:12 PM
126.478708494,60,0,1,0,1,0,-0.02789951,1.730304,0.01164484,-0.3099532,-0.04736556,0.9495713,1/31/2023 6:57:12 PM
126.493777608001,60,0,1,0,1,0,-0.02879487,1.730449,0.01101708,-0.317978,-0.0450535,0.947027,1/31/2023 6:57:12 PM
126.519941827,60,0,1,0,1,0,-0.03080986,1.731195,0.009444237,-0.309478,-0.03888181,0.9501114,1/31/2023 6:57:12 PM
126.533107035,60,0,1,0,1,0,-0.03171762,1.731442,0.008814812,-0.3015221,-0.04517838,0.9523882,1/31/2023 6:57:12 PM
126.562445421,60,0,1,0,1,0,-0.03408305,1.732051,0.007505894,-0.3192027,-0.0522082,0.9462473,1/31/2023 6:57:12 PM
126.578158702,60,0,1,0,1,0,-0.03540663,1.732427,0.006662607,-0.4052229,-0.02377589,0.9139087,1/31/2023 6:57:12 PM
126.601875838001,59,0,1,0,1,0,-0.03860778,1.733555,0.004833579,-0.5154299,0.03798435,0.8560895,1/31/2023 6:57:12 PM
126.615991254,47,0,1,0,1,0,-0.04017702,1.734001,0.003952861,-0.6072491,0.07962282,0.7905117,1/31/2023 6:57:12 PM
126.644229692,48,0,1,0,1,0,-0.04406423,1.73513,0.001628041,-0.7828948,0.01228354,0.622033,1/31/2023 6:57:12 PM
126.657493598,48,0,1,0,1,0,-0.04663125,1.735918,0.0002393723,-0.7985738,0.01731963,0.6016476,1/31/2023 6:57:12 PM
126.685658233,10,0,1,0,1,0,-0.05175944,1.737035,-0.002858639,-0.7939284,-0.03618516,0.6069336,1/31/2023 6:57:12 PM
126.700958025001,10,0,1,0,1,0,-0.05401532,1.737426,-0.004401803,-0.8070877,-0.002647892,0.5904258,1/31/2023 6:57:12 PM
126.714692244,48,0,1,0,1,0,-0.05621471,1.737822,-0.005856633,-0.8253779,0.02346348,0.564093,1/31/2023 6:57:12 PM
126.744204379,48,0,1,0,1,0,-0.06067056,1.738623,-0.008952498,-0.8381914,0.06581663,0.5413905,1/31/2023 6:57:12 PM
126.755985212,48,0,1,0,1,0,-0.06239127,1.738937,-0.009978294,-0.8365964,0.03565095,0.5466586,1/31/2023 6:57:12 PM
126.782770994,48,0,1,0,1,0,-0.06577412,1.739346,-0.01268697,-0.8057076,0.04664874,0.5904739,1/31/2023 6:57:12 PM
126.798445681,48,0,1,0,1,0,-0.06719208,1.739413,-0.0138725,-0.808332,0.03129628,0.5878946,1/31/2023 6:57:12 PM
126.824395942,48,0,1,0,1,0,-0.07005218,1.739397,-0.01646686,-0.8197801,0.05098566,0.5704043,1/31/2023 6:57:12 PM
126.842009327,48,0,1,0,1,0,-0.07127345,1.739517,-0.01759779,-0.8229164,0.07136836,0.5636624,1/31/2023 6:57:12 PM
126.854070004,48,0,1,0,1,0,-0.07235368,1.739545,-0.01841831,-0.8200595,0.05243266,0.5698713,1/31/2023 6:57:12 PM
126.880606723,48,0,1,0,1,0,-0.07425263,1.73947,-0.02009797,-0.8192599,0.06262822,0.5699922,1/31/2023 6:57:12 PM
126.897150785,10,0,1,0,1,0,-0.07490561,1.739171,-0.02052379,-0.7442009,-0.05063396,0.666034,1/31/2023 6:57:12 PM
126.922873442,48,0,1,0,1,0,-0.07565369,1.739009,-0.02090609,-0.8038926,0.05195468,0.5925013,1/31/2023 6:57:12 PM
126.938507869,48,0,1,0,1,0,-0.07600604,1.738992,-0.02114844,-0.8042797,0.05559437,0.5916446,1/31/2023 6:57:12 PM
126.964463337,48,0,1,0,1,0,-0.0764222,1.738698,-0.02139401,-0.7624725,0.007179838,0.6469808,1/31/2023 6:57:12 PM
